Notice Date,Date Received,Eviction Category,Cause,Address,City,Zip,Bedroom,Notice Type,Apn,Council District,Rent Owed
12/8/23,12/8/23,At-Fault,Non-payment of rent,5501 N NEWCASTLE AVE,Encino,91316,2,3 Day,2162002001,4,"$2,725.00 "
12/8/23,12/8/23,At-Fault,Non-payment of rent,5501 N NEWCASTLE AVE,Encino,91316,1,3 Day,2162002001,4,"$2,495.00 "
12/8/23,12/8/23,At-Fault,Non-payment of rent,5501 N NEWCASTLE AVE,Encino,91316,1,3 Day,2162002001,4,"$2,550.00 "
12/8/23,12/8/23,At-Fault,Non-payment of rent,5501 N NEWCASTLE AVE,Encino,91316,2,3 Day,2162002001,4,"$2,790.00 "
12/8/23,12/8/23,At-Fault,Non-payment of rent,5501 N NEWCASTLE AVE,Encino,91316,2,3 Day,2162002001,4,"$2,945.00 "
12/8/23,12/8/23,At-Fault,Non-payment of rent,5501 N NEWCASTLE AVE,Encino,91316,1,3 Day,2162002001,4,"$2,711.00 "
12/11/23,12/11/23,At-Fault,Non-payment of rent,5292 N NEWCASTLE AVE,Encino,91316,1,3 Day,2162007043,4,"$2,724.00 "
12/8/23,12/11/23,At-Fault,Non-payment of rent,5151 WHITE OAK,Encino,91316,1,3 Day,2162013008,4,"$3,536.00 "
12/7/23,12/12/23,At-Fault,Non-payment of rent,15506 W MOORPARK ST,Encino,91436,2,3 Day,2261039021,4,"$3,336.00 "
12/7/23,12/12/23,At-Fault,Non-payment of rent,15506 W MOORPARK ST,Encino,91436,3,3 Day,2261039021,4,"$4,099.00 "
2/11/23,12/12/23,At-Fault,Non-payment of rent,5207 N ZELZAH AVE,Encino,91316,2,3 Day,2162007069,4,"$2,295.00 "
12/11/23,12/12/23,At-Fault,Non-payment of rent,5101 N BALBOA BLVD,Encino,91316,1,3 Day,2258021077,4,"$2,095.00 "
12/11/23,12/12/23,At-Fault,Non-payment of rent,5101 N BALBOA BLVD,Encino,91316,1,3 Day,2258021077,4,"$2,275.00 "
12/11/23,12/12/23,At-Fault,Non-payment of rent,5101 N BALBOA BLVD,Encino,91316,2,3 Day,2258021077,4,"$2,338.00 "
12/11/23,12/12/23,At-Fault,Non-payment of rent,5101 N BALBOA BLVD,Encino,91316,1,3 Day,2258021077,4,"$1,916.00 "
12/12/23,12/12/23,At-Fault,Non-payment of rent,5424 N NEWCASTLE AVE,Encino,91316,1,3 Day,2162009010,4,"$2,099.44 "
12/13/23,12/15/23,At-Fault,Non-payment of rent,5452 N LINDLEY AVE,Encino,91316,2,3 Day,2162001002,4,"$2,395.00 "
12/14/23,12/18/23,At-Fault,Non-payment of rent,17849 W MARGATE ST,Encino,91316,3,3 Day,2162010002,4,"$3,049.78 "
12/14/23,12/18/23,At-Fault,Non-payment of rent,17849 W MARGATE ST,Encino,91316,2,3 Day,2162010002,4,"$1,931.37 "
12/19/23,12/22/23,At-Fault,Non-payment of rent,5354 N YARMOUTH AVE,Encino,91316,1,3 Day,2162014111,4,"$2,731.04 "
12/22/23,12/26/23,At-Fault,Violation of the rental agreement or lease,5547 N YARMOUTH AVE,Encino,91316,0,3 Day,2159001223,4,"$6,222.00 "
12/14/23,12/29/23,At-Fault,Non-payment of rent,5348 N NEWCASTLE AVE,Encino,91316,1,3 Day,2162008001,4,"$9,250.00 "
2/2/23,2/7/23,At-Fault,Non-payment of rent,825 W. 165TH PL,Gardena,90247,n/a,3 Day,6121007025,15,"$1,406.40 "
2/3/23,2/8/23,At-Fault,"Non-payment of rent, Violation of the rental agreement or lease",16003 S. Orchard Ave,Gardena,90247,,3 Day,6120014015,15,"$2,100.00 "
2/9/23,2/11/23,At-Fault,Non-payment of rent,16201 S Figueroa St,Gardena,90248,,3 Day,6120023035,15,"$1,424.00 "
3/6/23,3/7/23,At-Fault,Non-payment of rent,13328 1/2 Vermont Ave,Gardena,90247,2,3 Day,6117031002,15,"$3,318.00 "
3/10/23,3/10/23,At-Fault,Non-payment of rent,13306 S Vermont Ave,Gardena,90247,1,3 Day,6117031006,15,"$6,500.00 "
3/10/23,3/13/23,At-Fault,Non-payment of rent,844 W 164th St,Gardena,90247,1,3 Day,6120018044,15,"$1,585.99 "
3/10/23,3/13/23,At-Fault,Non-payment of rent,844 W 164th St,Gardena,90247,1,3 Day,6120018044,15,"$1,950.00 "
3/10/23,3/13/23,At-Fault,Non-payment of rent,844 W 164th St,Gardena,90247,2,3 Day,6120018044,15,"$3,300.00 "
3/10/23,3/13/23,At-Fault,Non-payment of rent,844 W 164th St,Gardena,90247,1,3 Day,6120018044,15,$295.00 
3/10/23,3/13/23,At-Fault,Non-payment of rent,844 W 164th St,Gardena,90247,,3 Day,6120018044,15,$326.00 
3/14/23,3/14/23,At-Fault,Non-payment of rent,16521 S Figueroa St,Gardena,90248,1,3 Day,6121004024,15,"$1,590.00 "
3/6/23,3/22/23,At-Fault,"Non-payment of rent, Violation of the rental agreement or lease, Disorderly behavior/disturbing the peace (Nuisance)",13414 S Vermont Ave,Gardena,90247,1,3 Day,6117033002,15,$906.00 
3/21/23,3/22/23,At-Fault,Non-payment of rent,844 W 164th St,Gardena,90247,1,3 Day,6120018044,15,$420.20 
3/21/23,3/22/23,At-Fault,Non-payment of rent,844 W 164th St,Gardena,90247,2,3 Day,6120018044,15,"$1,534.00 "
3/24/23,3/26/23,At-Fault,Non-payment of rent,850 W 165th Pl,Gardena,90247,4,10 Day,6121007008,15,"$43,000.00 "
3/28/23,4/3/23,At-Fault,Non-payment of rent,18424 S Normandie Ave,Gardena,90248,,3 Day,6109006052,15,"$2,172.22 "
4/6/23,4/8/23,At-Fault,Non-payment of rent,16601 south Figueroa street,Gardena,90248,1,3 Day,6121004025,15,"$2,500.00 "
4/11/23,4/12/23,At-Fault,Non-payment of rent,844 W 164th St,Gardena,90247,2,3 Day,6120018044,15,"$2,150.00 "
4/13/23,4/18/23,At-Fault,Non-payment of rent,661 W 154th St,Gardena,90247,4,3 Day,6120008009,15,"$3,745.00 "
5/2/23,5/4/23,At-Fault,Non-payment of rent,14017 S Ainsworth ST,Gardena,90247,2,3 Day,6119014009,15,"$5,600.00 "
5/4/23,5/4/23,At-Fault,Non-payment of rent,835 West Rosecrans Ave,Gardena,90247,0,3 Day,6119015016,15,"$1,000.00 "
5/3/23,5/4/23,At-Fault,Non-payment of rent,835 West Rosecrans Ave,Gardena,90247,1,3 Day,6119015016,15,"$7,440.00 "
5/5/23,5/8/23,At-Fault,Non-payment of rent,844 W 164th St,Gardena,90247,1,3 Day,6120018044,15,$210.10 
5/5/23,5/8/23,At-Fault,Non-payment of rent,844 W 164th St,Gardena,90247,1,3 Day,6120018044,15,"$4,300.00 "
5/5/23,5/8/23,At-Fault,Non-payment of rent,844 W 164th St,Gardena,90247,0,3 Day,6120018044,15,$458.62 
5/5/23,5/8/23,At-Fault,Non-payment of rent,844 W 164th St,Gardena,90247,1,3 Day,6120018044,15,$836.65 
5/9/23,5/9/23,At-Fault,Non-payment of rent,844 W 164th St,Gardena,90247,2,3 Day,6120018044,15,"$3,300.00 "
5/10/23,5/11/23,At-Fault,Non-payment of rent,835 West Rosecrans Ave,Gardena,90247,1,3 Day,6119015016,15,"$4,000.67 "
5/12/23,5/16/23,At-Fault,Non-payment of rent,819 W 148th Pl,Gardena,90247,4,3 Day,6119027004,15,"$3,466.00 "
5/12/23,5/16/23,At-Fault,Non-payment of rent,14602 S Orchard Ave,Gardena,90247,3,3 Day,6119022043,15,"$3,146.00 "
5/19/23,5/19/23,At-Fault,Non-payment of rent,824 1/2 West 164th St.,Gardena,90247,2,3 Day,6120018028,15,"$3,550.00 "
6/2/23,6/4/23,At-Fault,Non-payment of rent,13328 1/2 Vermont Ave,Gardena,90247,2,3 Day,6117031002,15,"$3,477.00 "
6/7/23,6/8/23,At-Fault,Non-payment of rent,844 W 164TH ST,Gardena,90247,1,3 Day,6120018044,15,$420.20 
6/7/23,6/8/23,At-Fault,Non-payment of rent,844 W 164TH ST,Gardena,90247,1,3 Day,6120018044,15,"$1,335.00 "
6/20/23,6/20/23,At-Fault,Non-payment of rent,844 W 164TH ST,Gardena,90247,1,3 Day,6120018044,15,$515.00 
6/20/23,6/20/23,At-Fault,Non-payment of rent,844 W 164TH ST,Gardena,90247,1,3 Day,6120018044,15,$969.00 
6/23/23,6/26/23,At-Fault,Non-payment of rent,16201 S FIGUEROA ST,Gardena,90248,2,3 Day,6120023035,15,$0.00 
7/3/23,7/6/23,At-Fault,Non-payment of rent,835 W ROSECRANS AVE,Gardena,90247,1,3 Day,6119015016,15,"$3,190.00 "
7/3/23,7/6/23,At-Fault,Non-payment of rent,835 W ROSECRANS AVE,Gardena,90247,0,3 Day,6119015016,15,"$2,662.50 "
7/10/23,7/11/23,At-Fault,Non-payment of rent,844 W 164TH ST,Gardena,90247,2,3 Day,6120018044,15,$956.00 
7/10/23,7/11/23,At-Fault,Non-payment of rent,844 W 164TH ST,Gardena,90247,1,3 Day,6120018044,15,$95.00 
7/10/23,7/11/23,At-Fault,Non-payment of rent,844 W 164TH ST,Gardena,90247,1,3 Day,6120018044,15,$630.30 
7/10/23,7/11/23,At-Fault,Non-payment of rent,844 W 164TH ST,Gardena,90247,1,3 Day,6120018044,15,"$1,181.00 "
7/10/23,7/11/23,At-Fault,Non-payment of rent,844 W 164TH ST,Gardena,90247,1,3 Day,6120018044,15,"$1,910.00 "
8/3/23,8/3/23,At-Fault,Violation of the rental agreement or lease,16126 S AINSWORTH ST,Gardena,90247,3,3 Day,6120017018,15,$0.00 
8/3/23,8/3/23,At-Fault,Non-payment of rent,16126 S AINSWORTH ST,Gardena,90247,2,3 Day,6120017018,15,"$3,342.00 "
8/9/23,8/9/23,At-Fault,Violation of the rental agreement or lease,835 W ROSECRANS AVE,Gardena,90247,1,3 Day,6119015016,15,$0.00 
8/7/23,8/10/23,At-Fault,Non-payment of rent,844 W 164TH ST,Gardena,90247,1,3 Day,6120018044,15,"$1,272.00 "
8/7/23,8/10/23,At-Fault,Non-payment of rent,844 W 164TH ST,Gardena,90247,1,3 Day,6120018044,15,"$1,895.00 "
8/7/23,8/10/23,At-Fault,Non-payment of rent,844 W 164TH ST,Gardena,90247,0,3 Day,6120018044,15,$205.54 
8/7/23,8/10/23,At-Fault,Non-payment of rent,844 W 164TH ST,Gardena,90247,0,3 Day,6120018044,15,"$1,995.00 "
8/7/23,8/10/23,At-Fault,Non-payment of rent,844 W 164TH ST,Gardena,90247,1,3 Day,6120018044,15,$210.10 
8/11/23,8/14/23,At-Fault,Non-payment of rent,835 W ROSECRANS AVE,Gardena,90247,0,3 Day,6119015016,15,"$1,590.22 "
8/16/23,8/16/23,At-Fault,Violation of the rental agreement or lease,835 W ROSECRANS AVE,Gardena,90247,1,3 Day,6119015016,15,$0.00 
8/17/23,8/17/23,At-Fault,Non-payment of rent,650 W GARDENA BLVD,Gardena,90247,0,3 Day,6121005008,15,"$1,990.00 "
8/24/23,8/24/23,At-Fault,Non-payment of rent,835 W ROSECRANS AVE,Gardena,90247,1,3 Day,6119015016,15,"$2,090.00 "
9/2/23,9/5/23,At-Fault,"Non-payment of rent, Violation of the rental agreement or lease, Refusal to renew a lease or rental agreement of like terms and conditions",16107 S DENVER AVE,Gardena,90248,2,3 Day,6120023002,15,"$6,900.00 "
9/8/23,9/13/23,At-Fault,Non-payment of rent,844 W 164TH ST,Gardena,90247,1,3 Day,6120018044,15,$420.20 
9/8/23,9/13/23,At-Fault,Non-payment of rent,844 W 164TH ST,Gardena,90247,1,3 Day,6120018044,15,"$1,605.00 "
9/8/23,9/13/23,At-Fault,Non-payment of rent,844 W 164TH ST,Gardena,90247,2,3 Day,6120018044,15,"$2,595.00 "
9/14/23,9/18/23,At-Fault,Non-payment of rent,835 W ROSECRANS AVE,Gardena,90247,1,3 Day,6119015016,15,"$6,184.00 "
10/3/23,10/5/23,At-Fault,Non-payment of rent,835 W ROSECRANS AVE,Gardena,90247,1,3 Day,6119015016,15,"$3,191.67 "
10/6/23,10/10/23,At-Fault,Non-payment of rent,844 W 164TH ST,Gardena,90247,2,3 Day,6120018044,15,"$2,595.00 "
10/6/23,10/10/23,At-Fault,Non-payment of rent,844 W 164TH ST,Gardena,90247,1,3 Day,6120018044,15,"$1,237.00 "
10/6/23,10/10/23,At-Fault,Non-payment of rent,844 W 164TH ST,Gardena,90247,1,3 Day,6120018044,15,$630.30 
10/12/23,10/18/23,At-Fault,Non-payment of rent,855 W 130TH ST,Gardena,90247,1,3 Day,6117023001,15,"$2,896.00 "
11/6/23,11/7/23,At-Fault,Non-payment of rent,650 W GARDENA BLVD,Gardena,90247,1,3 Day,6121005008,15,"$1,163.00 "
11/3/23,11/7/23,At-Fault,Non-payment of rent,650 W GARDENA BLVD,Gardena,90247,0,3 Day,6121005008,15,"$1,990.00 "
11/6/23,11/7/23,At-Fault,Non-payment of rent,650 W GARDENA BLVD,Gardena,90247,1,3 Day,6121005008,15,"$1,425.00 "
11/6/23,11/7/23,At-Fault,Non-payment of rent,650 W GARDENA BLVD,Gardena,90247,1,3 Day,6121005008,15,"$1,281.74 "
11/7/23,11/8/23,At-Fault,Non-payment of rent,844 W 164TH ST,Gardena,90247,2,3 Day,6120018044,15,"$2,595.00 "
11/7/23,11/8/23,At-Fault,Non-payment of rent,844 W 164TH ST,Gardena,90247,0,3 Day,6120018044,15,"$2,200.00 "
11/7/23,11/8/23,At-Fault,Non-payment of rent,844 W 164TH ST,Gardena,90247,2,3 Day,6120018044,15,$407.00 
11/8/23,11/8/23,At-Fault,Non-payment of rent,835 W ROSECRANS AVE,Gardena,90247,1,3 Day,6119015016,15,"$3,190.00 "
11/7/23,11/8/23,At-Fault,Non-payment of rent,844 W 164TH ST,Gardena,90247,1,3 Day,6120018044,15,$840.40 
11/7/23,11/8/23,At-Fault,Non-payment of rent,844 W 164TH ST,Gardena,90247,1,3 Day,6120018044,15,"$1,449.00 "
11/7/23,11/8/23,At-Fault,Non-payment of rent,844 W 164TH ST,Gardena,90247,1,3 Day,6120018044,15,"$1,005.08 "
11/20/23,11/28/23,At-Fault,Non-payment of rent,16201 S FIGUEROA ST,Gardena,90248,2,3 Day,6120023035,15,"$3,168.00 "
12/7/23,12/11/23,At-Fault,Non-payment of rent,844 W 164TH ST,Gardena,90247,2,3 Day,6120018044,15,"$2,595.00 "
12/7/23,12/11/23,At-Fault,Non-payment of rent,844 W 164TH ST,Gardena,90247,1,3 Day,6120018044,15,"$1,910.00 "
12/12/23,12/13/23,At-Fault,Non-payment of rent,801 W GARDENA BLVD,Gardena,90247,1,3 Day,6120018027,15,"$2,780.00 "
2/9/23,2/21/23,At-Fault,Violation of the rental agreement or lease,11226 Babbit Ave,Granada Hills,91344,,3 Day,2697010015,12,"$2,606.77 "
2/9/23,2/21/23,At-Fault,Non-payment of rent,16200 Armstead St,Granada Hills,91344,,3 Day,2605019024,12,"$4,287.00 "
2/9/23,2/21/23,At-Fault,Non-payment of rent,16454 McKeever St,Granada Hills,91344,,3 Day,2681019004,12,"$3,383.00 "
2/9/23,2/21/23,At-Fault,Non-payment of rent,11226 Babbit Ave,Granada Hills,91344,,3 Day,2697010015,12,"$3,402.00 "
2/9/23,2/21/23,At-Fault,Non-payment of rent,16837 Tulsa St,Granada Hills,91344,,3 Day,2683008008,12,"$3,389.11 "
3/10/23,3/14/23,At-Fault,Non-payment of rent,16950 Blackhawk St,Granada Hills,91344,1,3 Day,2684012037,12,"$2,990.00 "
3/10/23,3/14/23,At-Fault,Non-payment of rent,16914 Blackhawk St,Granada Hills,91344,1,3 Day,2684012034,12,"$1,817.92 "
4/5/23,4/6/23,At-Fault,Non-payment of rent,16914 Blackhawk St,Granada Hills,91344,1,3 Day,2684012034,12,"$3,200.00 "
4/9/23,4/9/23,At-Fault,Violation of the rental agreement or lease,17149 Chatsworth St,Granada Hills,91344,1,60 Day,2696028053,12,$0.00 
4/13/23,4/14/23,At-Fault,Violation of the rental agreement or lease,16058 Jersey St,Granada Hills,91344,3,3 Day,2667023020,12,$0.00 
4/13/23,4/17/23,At-Fault,"Non-payment of rent, Violation of the rental agreement or lease",11226 Babbitt Ave,Granada Hills,91344,4,3 Day,2697010015,12,"$3,402.00 "
4/13/23,4/17/23,At-Fault,Non-payment of rent,11327 Louise Ave,Granada Hills,91344,3,3 Day,2711005007,12,"$3,585.00 "
4/13/23,4/18/23,At-Fault,Non-payment of rent,16023 Kingsbury St,Granada Hills,91344,3,3 Day,2668003012,12,"$3,690.00 "
4/13/23,4/18/23,At-Fault,Non-payment of rent,15827 Kingsbury St,Granada Hills,91344,5,3 Day,2668001005,12,"$3,873.27 "
4/13/23,4/18/23,At-Fault,Non-payment of rent,10353 Gerald Ave,Granada Hills,91344,4,3 Day,2684013035,12,"$3,651.00 "
5/4/23,5/4/23,At-Fault,Non-payment of rent,11611 Blucher Ave,Granada Hills,91344,3,3 Day,2605002218,12,"$1,795.00 "
5/4/23,5/4/23,At-Fault,Non-payment of rent,11611 Blucher Ave,Granada Hills,91344,3,3 Day,2605002218,12,"$1,209.00 "
5/4/23,5/4/23,At-Fault,Non-payment of rent,11611 Blucher Ave,Granada Hills,91344,2,3 Day,2605002218,12,"$2,695.00 "
5/4/23,5/4/23,At-Fault,Non-payment of rent,11611 Blucher Ave,Granada Hills,91344,3,3 Day,2605002218,12,"$1,275.00 "
5/4/23,5/4/23,At-Fault,Non-payment of rent,11611 Blucher Ave,Granada Hills,91344,3,3 Day,2605002218,12,"$1,555.00 "
5/4/23,5/4/23,At-Fault,Non-payment of rent,11611 Blucher Ave,Granada Hills,91344,3,3 Day,2605002218,12,"$1,346.00 "
5/4/23,5/4/23,At-Fault,Non-payment of rent,11611 Blucher Ave,Granada Hills,91344,1,3 Day,2605002218,12,"$1,195.00 "
5/4/23,5/4/23,At-Fault,Non-payment of rent,11611 Blucher Ave,Granada Hills,91344,1,3 Day,2605002218,12,"$2,245.00 "
5/4/23,5/4/23,At-Fault,Non-payment of rent,11611 Blucher Ave,Granada Hills,91344,1,3 Day,2605002218,12,"$1,245.00 "
5/4/23,5/4/23,At-Fault,Non-payment of rent,11611 Blucher Ave,Granada Hills,91344,2,3 Day,2605002218,12,"$1,195.00 "
5/3/23,5/5/23,At-Fault,Non-payment of rent,17149 Chatsworth St,Granada Hills,91344,1,3 Day,2696028053,12,"$1,770.00 "
5/8/23,5/9/23,At-Fault,Non-payment of rent,16640 Devonshire St,Granada Hills,91344,2,3 Day,2685015042,12,"$2,412.00 "
5/8/23,5/9/23,At-Fault,Non-payment of rent,16640 Devonshire St,Granada Hills,91344,2,3 Day,2685015042,12,"$2,545.00 "
5/8/23,5/9/23,At-Fault,Non-payment of rent,16640 Devonshire St,Granada Hills,91344,2,3 Day,2685015042,12,"$2,472.83 "
5/9/23,5/10/23,At-Fault,Non-payment of rent,16900 Chatsworth St,Granada Hills,91344,2,3 Day,2684001036,12,"$1,504.95 "
5/9/23,5/10/23,At-Fault,Non-payment of rent,16860 Chatsworth St,Granada Hills,91344,2,3 Day,2684001036,12,"$1,589.88 "
5/9/23,5/10/23,At-Fault,Non-payment of rent,16860 Chatsworth St,Granada Hills,91344,2,3 Day,2684001036,12,"$2,500.00 "
5/9/23,5/10/23,At-Fault,Non-payment of rent,16900 Chatsworth St,Granada Hills,91344,1,3 Day,2684001036,12,"$2,707.81 "
5/9/23,5/10/23,At-Fault,Non-payment of rent,16860 Chatsworth St,Granada Hills,91344,1,3 Day,2684001036,12,"$1,850.00 "
5/9/23,5/11/23,At-Fault,Non-payment of rent,11337 Haskell Ave,Granada Hills,91344,4,3 Day,2666010015,12,"$6,000.00 "
5/9/23,5/11/23,At-Fault,Non-payment of rent,11337 Haskell Ave,Granada Hills,91344,4,3 Day,2666010015,12,"$6,000.00 "
5/8/23,5/15/23,At-Fault,Non-payment of rent,17635 Los Alimos St,Granada Hills,91344,3,3 Day,2712023009,12,"$7,750.00 "
5/12/23,5/16/23,At-Fault,"Non-payment of rent, Violation of the rental agreement or lease",11226 Babbitt Ave,Granada Hills,91344,4,3 Day,2697010015,12,"$3,904.00 "
5/12/23,5/16/23,At-Fault,"Non-payment of rent, Violation of the rental agreement or lease",16309 San Jose St,Granada Hills,91344,5,3 Day,2679020039,12,"$5,628.00 "
5/12/23,5/16/23,At-Fault,Non-payment of rent,10858 Blucher Ave,Granada Hills,91344,3,3 Day,2662022033,12,"$3,332.00 "
5/12/23,5/16/23,At-Fault,Non-payment of rent,10353 Gerald Ave,Granada Hills,91344,4,3 Day,2684013035,12,"$3,651.00 "
6/1/23,6/2/23,At-Fault,Non-payment of rent,16630 W DEVONSHIRE ST,Granada Hills,91344,0,3 Day,2685015041,12,"$2,600.00 "
6/1/23,6/2/23,At-Fault,Non-payment of rent,16630 W DEVONSHIRE ST,Granada Hills,91344,,3 Day,2685015041,12,"$3,681.00 "
6/3/23,6/3/23,At-Fault,"Non-payment of rent, Violation of the rental agreement or lease",17149 W CHATSWORTH ST,Granada Hills,91344,2,3 Day,2696028053,12,"$2,000.00 "
6/5/23,6/5/23,At-Fault,Non-payment of rent,11611 Blucher Ave,Granada Hills,91344,3,3 Day,2605002218,12,"$1,209.00 "
6/5/23,6/5/23,At-Fault,Non-payment of rent,11611 Blucher Ave,Granada Hills,91344,3,3 Day,2605002218,12,"$1,524.00 "
6/5/23,6/5/23,At-Fault,Non-payment of rent,11611 Blucher Ave,Granada Hills,91344,2,3 Day,2605002218,12,$432.50 
6/5/23,6/5/23,At-Fault,Non-payment of rent,11611 Blucher Ave,Granada Hills,91344,3,3 Day,2605002218,12,"$1,311.00 "
6/5/23,6/5/23,At-Fault,Non-payment of rent,11611 Blucher Ave,Granada Hills,91344,2,3 Day,2605002218,12,"$2,455.00 "
6/5/23,6/5/23,At-Fault,Non-payment of rent,11611 Blucher Ave,Granada Hills,91344,3,3 Day,2605002218,12,"$2,695.00 "
6/5/23,6/5/23,At-Fault,Non-payment of rent,11611 Blucher Ave,Granada Hills,91344,3,3 Day,2605002218,12,"$1,245.00 "
6/5/23,6/5/23,At-Fault,Non-payment of rent,11611 Blucher Ave,Granada Hills,91344,3,3 Day,2605002218,12,"$1,195.00 "
6/5/23,6/5/23,At-Fault,Non-payment of rent,11611 Blucher Ave,Granada Hills,91344,3,3 Day,2605002218,12,"$1,195.00 "
6/27/23,6/29/23,At-Fault,Non-payment of rent,16850 W CHATSWORTH ST,Granada Hills,91344,2,3 Day,2684001031,12,"$4,177.68 "
7/5/23,7/5/23,At-Fault,Non-payment of rent,11611 N BLUCHER AVE,Granada Hills,91344,2,3 Day,2605002218,12,"$2,304.00 "
7/5/23,7/5/23,At-Fault,Non-payment of rent,11611 N BLUCHER AVE,Granada Hills,91344,2,3 Day,2605002218,12,"$2,695.00 "
7/5/23,7/5/23,At-Fault,Non-payment of rent,11611 N BLUCHER AVE,Granada Hills,91344,2,3 Day,2605002218,12,"$2,241.00 "
7/5/23,7/5/23,At-Fault,Non-payment of rent,11611 N BLUCHER AVE,Granada Hills,91344,2,3 Day,2605002218,12,"$2,455.00 "
7/18/23,7/19/23,At-Fault,Non-payment of rent,16914 W BLACKHAWK ST,Granada Hills,91344,1,3 Day,2684012034,12,"$4,800.00 "
7/11/23,7/24/23,At-Fault,Non-payment of rent,11611 N BLUCHER AVE,Granada Hills,91344,3,3 Day,2605002218,12,"$2,622.00 "
8/4/23,8/4/23,At-Fault,Non-payment of rent,11611 N BLUCHER AVE,Granada Hills,91344,2,3 Day,2605002218,12,"$2,455.00 "
8/4/23,8/4/23,At-Fault,Non-payment of rent,11611 N BLUCHER AVE,Granada Hills,91344,2,3 Day,2605002218,12,"$2,695.00 "
8/4/23,8/4/23,At-Fault,Non-payment of rent,11611 N BLUCHER AVE,Granada Hills,91344,2,3 Day,2605002218,12,"$2,079.00 "
8/7/23,8/7/23,At-Fault,Non-payment of rent,17211 W CHATSWORTH ST,Granada Hills,91344,2,3 Day,2696027025,12,"$5,000.00 "
8/29/23,8/30/23,At-Fault,Disorderly behavior/disturbing the peace (Nuisance),16600 W SAN FERNANDO MISSION BLVD,Granada Hills,91344,2,3 Day,2683001028,12,$0.00 
9/5/23,9/6/23,At-Fault,Non-payment of rent,11611 N BLUCHER AVE,Granada Hills,91344,2,3 Day,2605002218,12,"$2,455.00 "
9/5/23,9/6/23,At-Fault,Non-payment of rent,11611 N BLUCHER AVE,Granada Hills,91344,2,3 Day,2605002218,12,"$2,695.00 "
9/5/23,9/6/23,At-Fault,Non-payment of rent,11611 N BLUCHER AVE,Granada Hills,91344,2,3 Day,2605002218,12,"$2,079.00 "
9/5/23,9/6/23,At-Fault,Non-payment of rent,11611 N BLUCHER AVE,Granada Hills,91344,3,3 Day,2605002218,12,"$2,642.25 "
9/5/23,9/6/23,At-Fault,Non-payment of rent,11611 N BLUCHER AVE,Granada Hills,91344,2,3 Day,2605002218,12,"$2,304.00 "
9/26/23,9/26/23,At-Fault,Non-payment of rent,17071 W CHATSWORTH ST,Granada Hills,91344,1,3 Day,2696029026,12,"$12,750.00 "
9/26/23,9/26/23,At-Fault,Non-payment of rent,17071 W CHATSWORTH ST,Granada Hills,91344,1,3 Day,2696029026,12,"$12,750.00 "
9/1/23,10/9/23,At-Fault,Non-payment of rent,16914 W BLACKHAWK ST,Granada Hills,91344,1,3 Day,2684012034,12,"$3,200.00 "
10/20/23,10/23/23,At-Fault,Non-payment of rent,16914 W BLACKHAWK ST,Granada Hills,91344,1,3 Day,2684012034,12,"$3,200.00 "
11/13/23,11/14/23,At-Fault,Non-payment of rent,17802 W LOS ALIMOS ST,Granada Hills,91344,1,3 Day,2712030026,12,"$5,320.00 "
3/8/23,3/8/23,At-Fault,Non-payment of rent,1311 Anaheim St,Harbor City,90710,2,3 Day,7411005021,15,"$1,781.39 "
3/2/23,3/23/23,At-Fault,Non-payment of rent,1434 253rd St,Harbor City,90710,,3 Day,7410005058,15,"$3,720.00 "
5/7/23,5/9/23,At-Fault,Non-payment of rent,1608 260th ST,Harbor City,90710,2,3 Day,7411008004,15,$0.00 
5/10/23,5/11/23,At-Fault,"Non-payment of rent, Violation of the rental agreement or lease",1031 Harbor Heights Drive,Harbor City,90710,3,3 Day,7413012918,15,"$27,298.00 "
5/10/23,5/11/23,At-Fault,"Non-payment of rent, Violation of the rental agreement or lease",1031 Harbor Heights Drive,Harbor City,90710,3,3 Day,7413012918,15,"$27,298.00 "
5/5/23,5/11/23,At-Fault,"Non-payment of rent, Violation of the rental agreement or lease",1031 Harbor Heights Drive,Harbor City,90710,2,30 Day,7413012918,15,"$27,298.00 "
5/10/23,5/11/23,At-Fault,"Non-payment of rent, Violation of the rental agreement or lease",1000 Harbor Heights Dr,Harbor City,90710,1,3 Day,7413012919,15,"$21,797.00 "
5/10/23,5/11/23,At-Fault,"Non-payment of rent, Violation of the rental agreement or lease",1082 Harbor Heights Drive,Harbor City,90710,1,3 Day,7413012918,15,"$4,367.00 "
5/10/23,5/11/23,At-Fault,"Non-payment of rent, Violation of the rental agreement or lease",1082 Harbor Heights Drive,Harbor City,90710,2,30 Day,7413012918,15,"$4,367.00 "
5/10/23,5/11/23,At-Fault,"Non-payment of rent, Violation of the rental agreement or lease",1082 Harbor Heights Drive,Harbor City,90710,0,3 Day,7413012918,15,"$19,548.00 "
5/10/23,5/11/23,At-Fault,"Non-payment of rent, Violation of the rental agreement or lease",1082 Harbor Heights Drive,Harbor City,90710,1,3 Day,7413012918,15,"$19,548.00 "
5/10/23,5/11/23,At-Fault,"Non-payment of rent, Violation of the rental agreement or lease",1031 Harbor Village Drive,Harbor City,90710,3,3 Day,7413012918,15,"$3,559.00 "
5/10/23,5/11/23,At-Fault,"Non-payment of rent, Violation of the rental agreement or lease",1000 Harbor Heights Drive,Harbor City,90710,2,3 Day,7413012919,15,"$21,797.00 "
